age,marathoner_type,vaporfly,race_time,male
35,first_timer,1,13856.329,1
39,first_timer,0,12769.453,1
32,first_timer,0,17424.695,0
32,first_timer,1,15059.95,0
25,first_timer,1,12968.428,1
45,first_timer,0,8914.9697,1
23,first_timer,1,14956.31,0
34,first_timer,0,10888.644,1
38,first_timer,1,12906.323,1
44,first_timer,1,17275.836,0
37,first_timer,1,14806.416,1
37,first_timer,0,14796.896,0
35,first_timer,0,15029.563,0
39,first_timer,1,13966.989,1
36,first_timer,1,10454.464,1
30,first_timer,0,16496.475,1
30,first_timer,0,13649.293,0
32,first_timer,1,13389.645,1
22,first_timer,0,16602.623,0
33,first_timer,0,12495.305,1
24,first_timer,1,16314.464,0
32,first_timer,1,13126.043,1
33,first_timer,0,12357.756,1
27,first_timer,0,13742.424,0
21,first_timer,0,15592.144,1
36,first_timer,0,16016.486,0
37,first_timer,1,14236.199,0
32,first_timer,1,17339.949,0
45,first_timer,0,11019.468,1
25,first_timer,1,18350.576,0
33,first_timer,0,16991.281,0
39,first_timer,0,13422.904,1
19,first_timer,1,18225.773,0
42,first_timer,0,12688.027,1
36,first_timer,0,12454.391,1
41,first_timer,1,15704.973,0
39,first_timer,1,14751.564,0
24,first_timer,1,16335.093,0
27,first_timer,0,16631.758,0
24,first_timer,1,17880.785,0
24,first_timer,1,15015.998,1
45,first_timer,1,12159.215,0
23,first_timer,0,14556.577,0
26,first_timer,1,16729.637,0
42,first_timer,1,12447.331,1
45,first_timer,1,11367.271,0
43,first_timer,1,12689.299,1
26,first_timer,0,16414.061,0
32,first_timer,1,13602.737,1
42,first_timer,0,9663.0391,1
31,first_timer,0,15762.784,1
38,first_timer,0,15655.805,1
21,first_timer,0,17924.262,0
40,first_timer,0,14366.478,0
39,first_timer,1,12903.942,0
41,first_timer,1,14865.203,0
32,first_timer,0,15763.579,0
27,first_timer,0,16446.92,1
44,first_timer,1,13553.572,0
29,first_timer,1,12692.21,0
36,first_timer,0,18930.418,0
40,first_timer,1,15135.242,0
30,first_timer,1,13200.263,0
27,first_timer,0,16300.529,0
24,first_timer,0,18251.555,0
37,first_timer,1,12717.514,1
34,first_timer,0,18064.996,0
37,first_timer,0,15508.048,0
52,first_timer,1,9763.5195,1
34,first_timer,1,11937.208,0
36,first_timer,1,14954.465,1
32,first_timer,0,12524.625,1
42,first_timer,1,12968.099,0
41,first_timer,1,14683.316,1
36,first_timer,0,12408.821,1
30,first_timer,0,16281.985,0
30,first_timer,0,13022.073,0
39,first_timer,1,14677.756,1
28,first_timer,0,14002.441,1
48,first_timer,1,10965.605,0
31,first_timer,0,14445.388,1
37,first_timer,1,14833.271,0
37,first_timer,1,14772.04,0
31,first_timer,0,15496.925,1
40,first_timer,1,16189.362,0
40,first_timer,0,16970.793,0
30,first_timer,1,16712.104,1
41,first_timer,1,12444.067,0
32,first_timer,1,17371.828,0
32,first_timer,0,13548.621,0
25,first_timer,0,16409.717,0
38,first_timer,1,12676.038,1
32,first_timer,0,14459.607,0
38,first_timer,1,10856.65,1
22,first_timer,0,13621.084,1
26,first_timer,0,17606.426,0
37,first_timer,0,13930.771,0
26,first_timer,1,16706.42,0
38,first_timer,0,14277.002,0
35,first_timer,1,12009.877,1
40,first_timer,0,15850.821,1
43,first_timer,1,12480.764,0
40,first_timer,1,15893.197,0
29,first_timer,1,18748.348,1
28,first_timer,0,17279.563,0
27,first_timer,1,17146.164,0
35,first_timer,1,17662.023,0
39,first_timer,0,15315.128,0
48,first_timer,0,13533.402,1
42,first_timer,0,14571.789,0
20,first_timer,0,15088.689,1
33,first_timer,1,13050.53,1
28,first_timer,0,17451.969,0
31,first_timer,1,16846.754,0
27,first_timer,1,14572.891,0
47,first_timer,1,12850.936,1
36,first_timer,0,14282.838,0
29,first_timer,0,18274.648,0
40,first_timer,0,13151.093,1
30,first_timer,1,12830.5,1
43,first_timer,1,13594.885,0
34,first_timer,1,16247.517,0
40,first_timer,1,10438.229,1
24,first_timer,0,14488.501,1
30,first_timer,1,13853.606,0
36,first_timer,1,12511.609,1
48,first_timer,0,14575.927,0
36,first_timer,1,11817.135,1
33,first_timer,0,16900.537,0
35,first_timer,0,15061.553,0
31,first_timer,0,15171.318,0
47,first_timer,1,12670.67,1
36,first_timer,0,15436.115,0
32,first_timer,0,11569.715,1
41,first_timer,1,15004.91,0
31,first_timer,1,13685.77,0
22,first_timer,1,17677.16,0
35,first_timer,1,14317.207,1
35,first_timer,0,16174.673,0
35,first_timer,1,15926.063,0
43,first_timer,1,14969.869,0
32,first_timer,0,15720.426,1
27,first_timer,1,13009.455,1
32,first_timer,1,11965.324,1
29,first_timer,0,15044.683,1
43,first_timer,1,12063.553,0
25,first_timer,0,14484.705,1
46,first_timer,1,14220.628,0
37,first_timer,0,15616.489,1
35,first_timer,1,12671.633,0
22,first_timer,0,15384.528,0
34,first_timer,0,14601.346,0
37,first_timer,1,16487.918,0
35,first_timer,0,17625.281,0
37,first_timer,0,14460.827,0
34,first_timer,0,13795.928,1
41,first_timer,1,14838.81,0
38,first_timer,0,14640.676,1
30,first_timer,1,15139.628,0
20,first_timer,0,16772.457,1
38,first_timer,1,14027.45,1
34,first_timer,1,11498.594,1
32,first_timer,0,14750.635,0
33,first_timer,0,15095.898,1
37,first_timer,1,13402.558,0
39,first_timer,0,14415.061,0
30,first_timer,1,15776.926,0
42,first_timer,1,11141.516,1
29,first_timer,0,16446.082,0
29,first_timer,0,12038.415,1
29,first_timer,1,13589.77,1
32,first_timer,0,14492.94,0
36,first_timer,1,13805.165,1
37,first_timer,1,15950.445,0
41,first_timer,0,15174.592,0
41,first_timer,0,13341.005,0
28,first_timer,1,14854.209,0
31,first_timer,0,18044.363,1
27,first_timer,0,15356.767,0
40,first_timer,0,16596.07,0
29,first_timer,1,11923.468,1
44,first_timer,0,11612.717,1
31,first_timer,0,14658.568,0
41,first_timer,1,15592.176,1
35,first_timer,0,12213.348,0
35,first_timer,1,14331.402,0
42,first_timer,1,10464.335,0
32,first_timer,1,14209.21,0
35,first_timer,1,11636.27,1
40,first_timer,1,14088.569,0
25,first_timer,0,17623.258,0
39,first_timer,0,15990.069,0
40,first_timer,0,13192.187,0
39,first_timer,0,15378.395,0
28,first_timer,0,17076.348,0
34,first_timer,1,13706.263,1
27,first_timer,0,18094.361,0
27,first_timer,1,13585.709,1
37,first_timer,0,14578.184,0
22,first_timer,0,15139.74,1
32,first_timer,1,13555.223,1
37,first_timer,1,13177.354,1
41,first_timer,0,12413.816,1
36,first_timer,0,11904.114,0
36,first_timer,0,14862.852,1
42,first_timer,0,14342.468,0
29,first_timer,0,14426.748,1
39,first_timer,1,11682.847,1
32,first_timer,0,15479.23,0
32,first_timer,0,14487.713,1
27,first_timer,1,13083.303,1
30,first_timer,1,13857.338,1
36,first_timer,1,11961.891,0
46,first_timer,1,13466.441,0
26,first_timer,0,15328.388,0
44,first_timer,0,13248.798,0
28,first_timer,0,14818.917,1
28,first_timer,1,17072.012,0
23,first_timer,0,12230.943,1
36,first_timer,0,12861.113,0
44,first_timer,1,11818.035,1
33,first_timer,1,13519.837,1
35,first_timer,0,13105.106,1
26,first_timer,0,16422.365,0
39,first_timer,0,11824.219,1
47,first_timer,1,12535.335,0
26,first_timer,0,16023.918,1
27,first_timer,1,12538.77,1
21,first_timer,1,15770.001,1
35,first_timer,0,14803.804,0
33,first_timer,1,14963.394,0
39,first_timer,1,13086.08,0
44,first_timer,0,11222.657,1
41,first_timer,0,12820.078,1
33,first_timer,1,13177.979,1
27,first_timer,1,13212.191,1
37,first_timer,0,13556.755,0
39,first_timer,0,15852.436,0
38,first_timer,0,14098.291,1
28,first_timer,1,14310.393,0
18,first_timer,0,16893.754,1
43,first_timer,1,13519.662,0
30,first_timer,1,15041.764,0
44,first_timer,1,13884.465,0
34,first_timer,0,14518.071,0
37,first_timer,1,13961.805,0
36,first_timer,0,12790.685,1
35,first_timer,0,13985.789,0
38,first_timer,0,11485.997,1
39,first_timer,1,16112.001,0
40,first_timer,0,12077.203,0
39,first_timer,1,11572.02,1
32,first_timer,1,13736.446,1
37,first_timer,1,16036.576,0
24,first_timer,0,14124.17,1
36,first_timer,0,12935.478,1
47,first_timer,1,13317.698,0
45,first_timer,1,11497.833,1
41,first_timer,1,9320.998,1
36,first_timer,1,14826.724,1
38,first_timer,1,14430.606,0
24,first_timer,0,19604.279,0
41,first_timer,0,14213.712,1
25,first_timer,0,15668.573,0
32,first_timer,1,13290.055,1
43,first_timer,0,14082.939,0
24,first_timer,1,15490.144,0
34,first_timer,1,14694.504,1
27,first_timer,0,14226.595,0
23,first_timer,1,15539.524,0
29,first_timer,0,17225.174,0
23,first_timer,1,15664.436,1
41,first_timer,0,14352.612,1
32,first_timer,0,14319.079,1
37,first_timer,0,14503.478,0
43,first_timer,0,15678.462,0
27,first_timer,0,17355.764,1
31,first_timer,1,16441.645,0
36,first_timer,1,12798.308,1
33,first_timer,0,13549.144,1
36,first_timer,0,12778.655,1
42,first_timer,1,10151.228,1
28,first_timer,1,14929.027,1
27,first_timer,0,16575.393,0
34,first_timer,0,16013.067,0
34,first_timer,1,14699.648,0
43,first_timer,0,13318.604,0
26,first_timer,1,13296.294,1
29,first_timer,0,16185.377,0
29,first_timer,0,15067.368,0
32,first_timer,1,12237.838,1
32,first_timer,1,16486.986,0
34,first_timer,1,13619.624,1
33,first_timer,1,14197.991,0
32,first_timer,1,14692.656,1
41,first_timer,1,12733.885,0
19,first_timer,1,16294.523,0
43,first_timer,1,13637.905,1
33,first_timer,0,18387.184,0
44,first_timer,0,11354.95,1
40,first_timer,0,13464.529,0
33,first_timer,0,15894.102,1
31,first_timer,0,17533.514,1
51,first_timer,1,15151.5,0
35,first_timer,1,14731.293,0
31,first_timer,0,15867.842,1
26,first_timer,0,13555.681,1
33,first_timer,0,14461.636,0
32,first_timer,0,19417.168,0
43,first_timer,1,12504.012,1
45,first_timer,0,12911.691,1
38,first_timer,0,12894.732,0
27,first_timer,1,15002.849,0
24,first_timer,1,17586.979,0
45,first_timer,1,15294.154,0
41,first_timer,1,12903.344,0
37,first_timer,1,11286.235,1
33,first_timer,1,15421.505,0
28,first_timer,0,14682.234,0
25,first_timer,0,14663.737,1
42,first_timer,0,12296.709,1
36,first_timer,1,17873.928,0
47,first_timer,1,12859.386,0
41,first_timer,1,12639.441,0
35,first_timer,0,16274.44,0
36,first_timer,1,14640.734,1
41,first_timer,1,14190.486,0
37,first_timer,1,15353.59,1
36,first_timer,1,10884.595,1
31,first_timer,1,14858.136,0
30,first_timer,0,12504.756,1
31,first_timer,1,14066.282,0
33,first_timer,0,15512.298,0
39,first_timer,1,11027.959,1
30,first_timer,1,16533.525,0
29,first_timer,0,14713.148,0
33,first_timer,0,14901.619,0
24,first_timer,0,15651.259,1
26,first_timer,1,13590.864,1
39,first_timer,1,14891.284,0
28,first_timer,0,19187.688,0
25,first_timer,1,11558.421,1
27,first_timer,1,16244.832,0
34,first_timer,1,13908.649,1
36,first_timer,1,16864.371,0
26,first_timer,0,15136.608,0
39,first_timer,0,13551.53,1
26,first_timer,0,14237.045,1
45,first_timer,0,13538.994,1
30,first_timer,1,16599.486,0
38,first_timer,0,13302.536,0
32,first_timer,1,18484.123,0
28,first_timer,0,16136.221,0
31,first_timer,0,16881.229,0
27,first_timer,0,16505.951,1
40,first_timer,1,10963.662,1
32,first_timer,1,13060.802,1
38,first_timer,1,11039.841,1
40,first_timer,1,15497.645,0
32,first_timer,1,14754.582,1
37,first_timer,0,13220.62,0
36,first_timer,1,16540.436,1
28,first_timer,1,18108.266,0
34,first_timer,1,14507.473,1
28,first_timer,0,14179.138,1
32,first_timer,0,16625.115,0
31,first_timer,0,17112.242,1
42,first_timer,1,12786.906,1
33,first_timer,0,14465.02,0
40,first_timer,1,14037.547,1
26,first_timer,0,18600.588,0
51,first_timer,1,12189.661,0
35,first_timer,1,13818,0
41,first_timer,0,13877.543,0
41,first_timer,1,14293.99,0
20,first_timer,0,17205.969,0
41,first_timer,1,13938.901,0
21,first_timer,0,15149.036,1
34,first_timer,0,13471.081,1
46,first_timer,1,13465.26,0
25,first_timer,1,16210.274,0
34,first_timer,1,13211.107,1
33,first_timer,0,15007.88,0
36,first_timer,0,16334.927,0
40,first_timer,0,15007.877,0
25,first_timer,0,15273.897,1
35,first_timer,1,14924.143,0
34,first_timer,1,14952.868,0
21,first_timer,0,15282.866,1
28,first_timer,0,12988.115,1
26,first_timer,0,14639.402,1
28,first_timer,1,13430.472,1
40,first_timer,1,12269.304,0
41,first_timer,1,14487.333,0
41,first_timer,0,12982.051,1
40,first_timer,1,12978.152,0
36,first_timer,1,13178.905,0
27,first_timer,1,14509.136,0
26,first_timer,1,14683.756,0
35,first_timer,1,10925.376,1
33,first_timer,0,14211.609,1
27,first_timer,1,13409.541,0
23,first_timer,0,15727.044,1
39,first_timer,0,15479.496,0
36,first_timer,0,16531.668,0
33,first_timer,0,16317.69,0
32,first_timer,1,16935.83,0
38,first_timer,1,11672.184,0
27,first_timer,0,15763.868,1
29,first_timer,0,14523.279,0
43,first_timer,0,14389.375,1
39,first_timer,1,10835.702,1
33,first_timer,1,14406.928,0
44,first_timer,1,7610.7397,1
29,first_timer,0,13301.964,1
36,first_timer,1,15622.587,0
27,first_timer,1,14309.463,1
36,first_timer,0,15593.8,1
32,first_timer,0,16128.182,1
39,first_timer,1,12795.275,1
32,first_timer,1,13421.576,1
35,first_timer,1,12584.926,0
36,first_timer,1,11723.507,1
36,first_timer,0,13160.643,1
32,first_timer,1,14202.807,1
49,first_timer,1,13375.392,1
36,first_timer,0,12248.507,1
31,first_timer,0,16844.666,0
31,first_timer,1,18226.945,0
25,first_timer,1,15785.467,0
34,first_timer,1,11315.717,1
27,first_timer,0,16044.439,1
40,first_timer,1,12219.726,0
39,first_timer,1,14696.813,1
35,first_timer,1,12140.652,1
20,first_timer,0,14960.678,0
32,first_timer,1,17028.182,0
30,first_timer,1,13258.46,1
38,first_timer,0,14141.644,1
31,first_timer,1,17354.463,0
34,first_timer,1,17411.961,0
37,first_timer,1,11784.929,1
34,first_timer,1,14131.42,1
29,first_timer,0,15065.257,1
49,first_timer,1,13006.486,0
34,first_timer,0,16435.195,0
37,first_timer,0,15580.84,1
39,first_timer,1,16211.071,0
30,first_timer,0,15837.788,1
50,first_timer,1,14432.985,0
34,first_timer,0,12493.638,1
21,first_timer,0,15269.403,1
35,first_timer,0,14742.708,0
20,first_timer,0,15728.687,1
36,first_timer,1,13442.597,0
38,first_timer,0,15504.908,0
42,first_timer,1,15717.219,0
37,first_timer,1,13625.961,0
42,first_timer,0,15169.74,1
29,first_timer,1,13699.644,1
34,first_timer,1,13903.732,0
30,first_timer,0,16583.348,0
40,first_timer,0,14910.39,0
40,first_timer,1,16242.502,0
20,first_timer,1,14769.4,1
24,first_timer,0,17137.111,0
35,first_timer,0,14924.152,1
21,first_timer,0,11882.44,1
34,first_timer,0,12737.109,1
38,first_timer,0,12881.609,1
33,first_timer,0,16638.316,0
25,first_timer,1,15399,1
32,first_timer,0,13420.432,0
30,first_timer,0,15113.352,1
32,first_timer,1,16155.591,0
41,first_timer,1,14121.39,1
41,first_timer,1,13636.1,0
28,first_timer,0,17384.021,0
31,first_timer,1,12490.784,0
32,first_timer,0,13071.215,1
38,first_timer,1,13171.493,0
42,first_timer,1,13638.95,0
19,first_timer,0,15685.279,0
22,first_timer,0,16173.552,0
35,first_timer,1,11598.759,1
31,first_timer,0,14989.805,0
28,first_timer,1,14028.25,1
19,first_timer,0,16974.313,0
28,first_timer,1,12956.613,1
31,first_timer,0,13748.932,0
38,first_timer,0,16777.787,0
29,first_timer,0,15808.029,1
37,first_timer,0,12054.135,1
26,first_timer,1,17019.316,0
43,first_timer,1,16116.767,0
39,first_timer,1,12540.864,1
39,first_timer,1,13992.817,0
38,first_timer,0,16716.275,0
39,first_timer,0,11611.691,0
28,first_timer,1,13445.422,1
27,first_timer,1,15316.166,0
31,first_timer,0,11982.822,0
33,first_timer,0,13553.895,1
24,first_timer,0,14177.17,1
25,first_timer,0,16387.408,0
27,first_timer,0,14474.384,1
38,first_timer,0,14411.898,0
35,first_timer,1,14245.615,0
51,first_timer,0,14334.049,0
24,first_timer,0,15237.408,1
23,first_timer,1,15886.265,0
34,first_timer,1,13731.114,1
35,first_timer,1,16725.533,0
34,first_timer,1,15603.022,0
40,first_timer,0,12024.101,1
33,first_timer,0,14269.061,1
35,first_timer,0,15867.896,0
42,first_timer,1,15948.391,0
30,first_timer,0,13632.915,1
35,first_timer,0,11564.967,1
26,first_timer,0,16464.191,0
35,first_timer,0,14122.249,1
43,first_timer,1,13730.963,1
35,first_timer,1,15473.034,0
35,first_timer,0,15247.011,0
41,first_timer,0,11097.275,1
42,first_timer,1,11104.263,1
34,first_timer,0,14225.959,1
43,first_timer,0,17303.061,0
42,first_timer,1,11979.36,1
23,first_timer,1,13679.835,1
24,first_timer,0,14796.587,1
46,first_timer,0,13002.153,0
27,first_timer,0,14967.457,1
24,first_timer,0,17284.316,1
32,first_timer,0,12795.401,1
39,first_timer,1,10295.768,1
42,first_timer,1,11496.707,1
44,first_timer,1,14425.486,0
28,first_timer,1,13799.88,1
33,first_timer,1,13766.694,1
39,first_timer,1,18647.186,0
42,first_timer,0,14647.305,1
35,first_timer,1,11277.799,1
24,first_timer,0,16185.22,0
38,first_timer,1,16025.226,0
39,first_timer,1,15406.158,0
43,first_timer,0,11152.223,1
40,first_timer,1,15350.121,0
27,first_timer,0,17250.666,0
27,first_timer,1,14879.598,1
38,first_timer,0,10845.658,1
40,first_timer,1,12586.524,1
49,first_timer,1,14271.114,0
25,first_timer,1,13816.309,1
36,first_timer,0,17839.791,0
48,first_timer,0,14173.764,0
39,first_timer,1,14484.863,0
36,first_timer,0,14669.9,1
40,first_timer,1,10596.608,1
33,first_timer,1,12105.246,0
43,first_timer,0,12809.314,1
24,first_timer,1,17564.311,0
34,first_timer,0,12421.53,1
43,first_timer,0,12191.29,1
36,first_timer,1,11485.826,0
30,first_timer,1,15111.91,1
38,first_timer,1,12031.344,1
30,first_timer,0,14545.924,0
31,first_timer,1,15634.045,1
36,first_timer,1,12187.261,1
45,first_timer,1,15255.897,0
36,first_timer,1,10593.289,1
37,first_timer,1,13628.878,0
35,first_timer,0,12377.743,0
28,first_timer,0,16485.014,0
44,first_timer,0,14640.881,0
28,first_timer,0,14780.198,0
26,first_timer,1,13366.104,1
31,first_timer,0,10891.465,0
29,first_timer,0,14382.397,0
50,first_timer,1,8155.3716,1
31,first_timer,0,16481.119,0
24,first_timer,0,18647.479,0
44,first_timer,1,14418.953,0
41,first_timer,1,10246.986,1
31,first_timer,1,13450.852,1
40,first_timer,0,13786.008,0
34,first_timer,0,14832.949,1
31,first_timer,0,12540.72,1
18,first_timer,0,13789.677,1
40,first_timer,1,13065.914,0
42,first_timer,1,11715.619,0
31,first_timer,1,14744.827,0
39,first_timer,0,11572.781,1
47,first_timer,0,11677.96,0
28,first_timer,0,14418.597,0
21,first_timer,1,17725.438,0
37,first_timer,0,12651.613,1
22,first_timer,0,15251.601,0
30,first_timer,0,13519.496,1
41,first_timer,0,15233.635,0
43,first_timer,0,13275.179,1
37,first_timer,1,14815.411,0
28,first_timer,1,13064.815,1
38,first_timer,1,11912.367,0
27,first_timer,0,14025.025,1
38,first_timer,0,13314.606,1
31,first_timer,0,13689.328,1
37,first_timer,0,14718.802,0
23,first_timer,0,15622.584,1
38,first_timer,0,14356.878,0
34,first_timer,1,12826.622,1
37,first_timer,0,16153.555,0
29,first_timer,0,15720.835,0
43,first_timer,0,13243.471,1
34,first_timer,1,14841.95,0
32,first_timer,0,16531.135,0
48,first_timer,1,15428.969,0
37,first_timer,1,16575.152,0
31,first_timer,0,13458.72,1
33,first_timer,0,14719.212,0
26,first_timer,1,13427.348,1
40,first_timer,1,19192.018,0
39,first_timer,1,14893.693,0
35,first_timer,0,13047.504,1
34,first_timer,1,13732.034,1
30,first_timer,1,15732.302,0
39,first_timer,1,14722.945,0
24,first_timer,0,15560.717,1
51,first_timer,0,15741.172,0
32,first_timer,1,17390.234,0
31,first_timer,0,13999.67,1
